DATE,PROVIDER,PROVIDER NAME,DENOMINATOR,OBSERVED,EXPECTED,VALUE,PO_LL,PO_UL,OD_LL,OD_UL,OD_BANDING
2013-07-01,RTE,,84295,2884,2950.3696,0.9775,0.9441,1.0582,0.8962,1.1159,2
2013-07-01,RTF,,70493,3016,2766.1333,1.0903,0.9423,1.0602,0.8958,1.1163,2
2013-07-01,RTG,,79925,2832,2569.0978,1.1023,0.9401,1.0625,0.8954,1.1169,2
2013-07-01,RTH,,103669,3154,3298.9336,0.9561,0.9471,1.055,0.8967,1.1152,2
2013-07-01,RTK,,45650,1708,1740.0838,0.9816,0.9276,1.0763,0.8925,1.1204,2
2013-07-01,RTP,,50974,1658,1733.2517,0.9566,0.9274,1.0765,0.8925,1.1205,2
2013-07-01,RTR,,91765,2853,2751.1563,1.037,0.9421,1.0603,0.8958,1.1164,2
2013-07-01,RTX,,53803,1798,1757.8417,1.0228,0.9279,1.0759,0.8926,1.1203,2
2013-07-01,RV8,,68886,1795,2202.3992,0.815,0.9354,1.0676,0.8944,1.1181,3
2013-07-01,RVJ,,71274,2033,2112.7977,0.9622,0.9341,1.0691,0.8941,1.1185,2
2013-07-01,RVL,,77801,2063,2432.8486,0.848,0.9385,1.0642,0.895,1.1173,3
2013-07-01,RVR,,57007,1967,2056.3642,0.9565,0.9332,1.07,0.8939,1.1187,2
2013-07-01,RVV,,103609,3739,3907.9076,0.9568,0.9513,1.0504,0.8975,1.1142,2
2013-07-01,RVW,,50169,1870,1701.5056,1.099,0.9268,1.0772,0.8923,1.1207,2
2013-07-01,RVY,,35948,1284,1249.7371,1.0274,0.9149,1.0905,0.8892,1.1246,2
2013-07-01,RW3,,99448,1943,1773.3568,1.0957,0.9282,1.0756,0.8927,1.1202,2
2013-07-01,RW6,,135563,4096,3766.1593,1.0876,0.9504,1.0514,0.8973,1.1144,2
2013-07-01,RWA,,90285,3230,3130.2271,1.0319,0.9457,1.0565,0.8965,1.1155,2
2013-07-01,RWD,,93065,3536,3243.7251,1.0901,0.9466,1.0555,0.8966,1.1153,2
2013-07-01,RWE,,142896,4344,4140.7737,1.0491,0.9527,1.049,0.8977,1.114,2
2013-07-01,RWF,,60814,1958,2023.4251,0.9677,0.9327,1.0706,0.8938,1.1189,2
2013-07-01,RWG,,55804,2023,1891.4976,1.0695,0.9304,1.0731,0.8932,1.1195,2
2013-07-01,RWH,,60100,2448,2149.6153,1.1388,0.9347,1.0685,0.8942,1.1183,1
2013-07-01,RWJ,,58284,1656,1757.1495,0.9424,0.9279,1.0759,0.8926,1.1203,2
2013-07-01,RWP,,76703,2767,2691.9881,1.0279,0.9415,1.061,0.8956,1.1165,2
2013-07-01,RWW,,52629,1637,1478.9653,1.1069,0.9216,1.083,0.891,1.1223,2
2013-07-01,RWY,,78653,2271,2228.4001,1.0191,0.9358,1.0672,0.8944,1.118,2
2013-07-01,RX1,,133578,4244,4555.5527,0.9316,0.9548,1.0466,0.8981,1.1135,2
2013-07-01,RXC,,53212,2507,2342.5167,1.0702,0.9374,1.0655,0.8948,1.1176,2
2013-07-01,RXF,,95651,2905,2929.3446,0.9917,0.9439,1.0584,0.8961,1.1159,2
2013-07-01,RXH,,69957,2374,2430.9563,0.9766,0.9385,1.0643,0.895,1.1173,2
2013-07-01,RXK,,76206,2150,2267.418,0.9482,0.9364,1.0666,0.8946,1.1179,2
2013-07-01,RXL,,54354,2375,1992.617,1.1919,0.9322,1.0712,0.8936,1.119,1
2013-07-01,RXN,,74515,2257,2190.1591,1.0305,0.9353,1.0678,0.8943,1.1182,2
2013-07-01,RXP,,87078,3097,2975.9296,1.0407,0.9443,1.058,0.8962,1.1158,2
2013-07-01,RXQ,,53217,1825,1594.4446,1.1446,0.9244,1.0798,0.8917,1.1214,1
2013-07-01,RXR,,81814,2658,2335.3922,1.1381,0.9373,1.0656,0.8948,1.1176,1
2013-07-01,RXW,,64064,2411,2292.3645,1.0518,0.9367,1.0662,0.8946,1.1178,2
2013-07-01,RYJ,,105367,2250,2941.6716,0.7649,0.944,1.0583,0.8961,1.1159,3
2013-07-01,RYQ,,95833,3066,2932.2341,1.0456,0.9439,1.0584,0.8961,1.1159,2
2013-07-01,RYR,,73873,2994,2862.863,1.0458,0.9432,1.0591,0.896,1.1161,2
2013-10-01,R1F,,19404,975,868.2013,1.123,0.8984,1.1094,0.882,1.1338,2
2013-10-01,R1H,,160716,3609,4502.634,0.8015,0.9546,1.0469,0.8954,1.1168,3
2013-10-01,RA2,,45301,1295,1370.7331,0.9447,0.9186,1.0863,0.8878,1.1263,2
2013-10-01,RA3,,17112,931,918.4555,1.0137,0.9011,1.1062,0.8828,1.1327,2
2013-10-01,RA4,,24176,908,956.0347,0.9498,0.903,1.104,0.8834,1.132,2
2013-10-01,RA7,,73064,1692,1833.0393,0.9231,0.9294,1.0743,0.8905,1.123,2
2013-10-01,RA9,,38966,1659,1725.0951,0.9617,0.9272,1.0767,0.89,1.1236,2
2013-10-01,RAE,,74284,1848,1868.7237,0.9889,0.93,1.0736,0.8907,1.1228,2
2013-10-01,RAJ,,49320,2077,2035.234,1.0205,0.9329,1.0704,0.8913,1.1219,2
2013-10-01,RAL,,39974,1163,1467.6157,0.7924,0.9213,1.0833,0.8885,1.1255,3
2013-10-01,RAP,,29315,806,1046.053,0.7705,0.9072,1.0993,0.8846,1.1304,3
2013-10-01,RAS,,38532,1020,1131.9451,0.9011,0.9107,1.0953,0.8857,1.1291,2
2013-10-01,RAX,,47520,1308,1404.692,0.9312,0.9196,1.0852,0.8881,1.126,2
2013-10-01,RBA,,52468,1620,1626.8122,0.9958,0.9251,1.079,0.8895,1.1242,2
2013-10-01,RBD,,29821,1054,983.558,1.0716,0.9044,1.1025,0.8838,1.1315,2
2013-10-01,RBK,,40969,1479,1454.1168,1.0171,0.9209,1.0837,0.8884,1.1256,2
2013-10-01,RBL,,63237,2261,2099.0346,1.0772,0.9339,1.0693,0.8915,1.1217,2
2013-10-01,RBN,,67301,2141,2038.2403,1.0504,0.9329,1.0704,0.8913,1.1219,2
2013-10-01,RBT,,37830,1473,1264.7716,1.1646,0.9154,1.09,0.887,1.1274,1
2013-10-01,RBZ,,30040,1405,1534.7082,0.9155,0.923,1.0814,0.889,1.1249,2
2013-10-01,RC1,,28595,1156,1050.631,1.1003,0.9074,1.0991,0.8847,1.1303,2
2013-10-01,RC3,,30234,673,799.1335,0.8422,0.8942,1.1142,0.8806,1.1355,3
2013-10-01,RC9,,60614,1556,1523.7429,1.0212,0.9227,1.0817,0.8889,1.125,2
2013-10-01,RCB,,75989,3080,3011.9743,1.0226,0.9446,1.0576,0.8937,1.1189,2
2013-10-01,RCD,,23839,911,902.4538,1.0095,0.9003,1.1072,0.8826,1.1331,2
2013-10-01,RCF,,29340,1032,1065.4878,0.9686,0.908,1.0983,0.8849,1.1301,2
2013-10-01,RCX,,38014,1570,1546.2281,1.0154,0.9233,1.0811,0.889,1.1248,2
2013-10-01,RD1,,42109,1968,1977.507,0.9952,0.9319,1.0715,0.8911,1.1222,2
2013-10-01,RD3,,51345,1499,1624.5344,0.9227,0.9251,1.0791,0.8895,1.1242,2
2013-10-01,RD7,,51195,1500,1435.4061,1.045,0.9204,1.0843,0.8883,1.1257,2
2013-10-01,RD8,,40281,1140,1078.6812,1.0568,0.9085,1.0977,0.885,1.1299,2
2013-10-01,RDD,,50281,1980,1760.6001,1.1246,0.928,1.0759,0.8902,1.1234,1
2013-10-01,RDE,,51892,2244,1942.699,1.1551,0.9314,1.0721,0.891,1.1224,1
2013-10-01,RDU,,54161,1534,1686.1803,0.9097,0.9264,1.0776,0.8898,1.1238,2
2013-10-01,RDZ,,48234,2116,2014.5122,1.0504,0.9326,1.0708,0.8912,1.122,2
2013-10-01,RE9,,23677,1128,1031.7034,1.0933,0.9065,1.1,0.8845,1.1306,2
2013-10-01,REF,,67278,2139,2065.0826,1.0358,0.9334,1.0699,0.8914,1.1218,2
2013-10-01,REM,,41675,2062,1778.0901,1.1597,0.9283,1.0755,0.8903,1.1233,1
2013-10-01,RF4,,81634,3127,3210.2557,0.9741,0.9463,1.0557,0.894,1.1185,2
2013-10-01,RFF,,42546,1387,1339.2294,1.0357,0.9177,1.0874,0.8876,1.1266,2
2013-10-01,RFR,,41716,1489,1330.0971,1.1195,0.9174,1.0877,0.8875,1.1267,2
2013-10-01,RFS,,45870,1745,1644.6197,1.061,0.9255,1.0786,0.8896,1.1241,2
2013-10-01,RFW,,35172,917,971.6321,0.9438,0.9038,1.1032,0.8836,1.1317,2
2013-10-01,RGN,,51512,1733,1708.7417,1.0142,0.9269,1.077,0.8899,1.1237,2
2013-10-01,RGP,,33931,1375,1624.5486,0.8464,0.9251,1.0791,0.8895,1.1242,3
2013-10-01,RGQ,,46395,1661,1647.1262,1.0084,0.9256,1.0785,0.8896,1.1241,2
2013-10-01,RGR,,32397,1254,1402.5706,0.8941,0.9195,1.0853,0.8881,1.126,2
2013-10-01,RGT,,70167,2010,2379.0706,0.8449,0.9378,1.065,0.8924,1.1206,3
2013-10-01,RH8,,59814,1793,2010.343,0.8919,0.9325,1.0709,0.8912,1.1221,2
2013-10-01,RHM,,89940,2830,2902.3878,0.9751,0.9436,1.0587,0.8935,1.1192,2
2013-10-01,RHQ,,105862,3505,3961.4629,0.8848,0.9516,1.0501,0.8949,1.1174,3
2013-10-01,RHU,,87138,3051,2943.5711,1.0365,0.944,1.0583,0.8936,1.1191,2
2013-10-01,RHW,,62259,2134,1996.784,1.0687,0.9323,1.0711,0.8912,1.1221,2
2013-10-01,RJ1,,85235,1369,1757.0855,0.7791,0.9279,1.0759,0.8902,1.1234,3
2013-10-01,RJ2,,38275,840,956.4905,0.8782,0.9031,1.104,0.8834,1.132,3
2013-10-01,RJ6,,44800,1233,1344.2597,0.9172,0.9178,1.0872,0.8876,1.1266,2
2013-10-01,RJ7,,70805,1628,2001.468,0.8134,0.9323,1.071,0.8912,1.1221,3
2013-10-01,RJC,,34565,1139,1093.2113,1.0419,0.9091,1.097,0.8852,1.1297,2
2013-10-01,RJD,,30455,898,973.6023,0.9223,0.9039,1.103,0.8837,1.1317,2
2013-10-01,RJE,,100918,3284,3143.0753,1.0448,0.9458,1.0564,0.8939,1.1187,2
2013-10-01,RJF,,41681,1356,1331.1008,1.0187,0.9174,1.0876,0.8875,1.1267,2
2013-10-01,RJL,,57801,2269,2037.3787,1.1137,0.9329,1.0704,0.8913,1.1219,2
2013-10-01,RJN,,24197,1033,1021.1186,1.0116,0.9061,1.1005,0.8843,1.1308,2
2013-10-01,RJR,,47824,1454,1352.5315,1.075,0.9181,1.0869,0.8877,1.1265,2
2013-10-01,RJZ,,68984,1379,1598.1435,0.8629,0.9245,1.0797,0.8893,1.1244,3
2013-10-01,RK5,,51099,1888,1759.2762,1.0732,0.9279,1.0759,0.8902,1.1234,2
2013-10-01,RK9,,71984,2404,2528.0102,0.9509,0.9397,1.063,0.8928,1.1201,2
2013-10-01,RKB,,84168,2648,2705.071,0.9789,0.9416,1.0609,0.8931,1.1196,2
2013-10-01,RKE,,34624,533,817.1257,0.6523,0.8954,1.1129,0.881,1.1351,3
2013-10-01,RL4,,59494,2203,2150.8449,1.0242,0.9347,1.0684,0.8917,1.1214,2
2013-10-01,RLN,,62067,2091,2060.0932,1.015,0.9333,1.07,0.8914,1.1218,2
2013-10-01,RLQ,,28320,976,867.0458,1.1257,0.8983,1.1095,0.8819,1.1339,2
2013-10-01,RLT,,23961,1012,927.5952,1.091,0.9016,1.1057,0.883,1.1325,2
2013-10-01,RM1,,86924,3096,3122.2346,0.9916,0.9456,1.0565,0.8939,1.1187,2
2013-10-01,RM2,,54646,1588,1628.4058,0.9752,0.9252,1.079,0.8895,1.1242,2
2013-10-01,RM3,,42385,1486,1638.2334,0.9071,0.9254,1.0787,0.8896,1.1242,2
2013-10-01,RMC,,62993,1795,1732.2619,1.0362,0.9274,1.0765,0.89,1.1235,2
2013-10-01,RMP,,35199,1403,1249.4218,1.1229,0.9149,1.0905,0.8868,1.1276,2
2013-10-01,RN3,,61645,1760,1807.8957,0.9735,0.9289,1.0748,0.8904,1.1231,2
2013-10-01,RN5,,61386,1824,1765.2573,1.0333,0.9281,1.0758,0.8902,1.1233,2
2013-10-01,RN7,,52259,1448,1519.9518,0.9527,0.9226,1.0818,0.8889,1.125,2
2013-10-01,RNA,,65650,2332,2095.9785,1.1126,0.9339,1.0694,0.8915,1.1217,2
2013-10-01,RNL,,44218,1760,1619.3226,1.0869,0.925,1.0792,0.8895,1.1243,2
2013-10-01,RNQ,,44341,1415,1384.6766,1.0219,0.919,1.0859,0.8879,1.1262,2
2013-10-01,RNS,,57505,1840,1588.3787,1.1584,0.9243,1.08,0.8893,1.1245,1
2013-10-01,RNZ,,34937,1123,1046.4023,1.0732,0.9072,1.0993,0.8846,1.1304,2
2013-10-01,RP5,,75281,2778,2631.6079,1.0556,0.9408,1.0617,0.893,1.1198,2
2013-10-01,RPA,,53265,1663,1536.1082,1.0826,0.923,1.0814,0.889,1.1249,2
2013-10-01,RQ6,,47054,1986,1850.3944,1.0733,0.9297,1.0739,0.8906,1.1229,2
2013-10-01,RQ8,,51708,1727,1573.5147,1.0975,0.9239,1.0804,0.8892,1.1246,2
2013-10-01,RQM,,45824,586,716.2803,0.8181,0.8885,1.1209,0.8787,1.138,3
2013-10-01,RQQ,,20238,698,716.4769,0.9742,0.8885,1.1209,0.8787,1.138,2
2013-10-01,RQW,,37993,1423,1391.2264,1.0228,0.9192,1.0857,0.888,1.1261,2
2013-10-01,RQX,,40077,616,648.8901,0.9493,0.8831,1.1274,0.8768,1.1404,2
2013-10-01,RR1,,148758,4543,4211.5681,1.0787,0.9531,1.0485,0.8952,1.1171,2
2013-10-01,RR7,,35297,1557,1510.9381,1.0305,0.9224,1.0821,0.8888,1.1251,2
2013-10-01,RR8,,127237,4003,4260.8391,0.9395,0.9533,1.0483,0.8952,1.1171,2
2013-10-01,RRF,,46412,1793,1646.7029,1.0888,0.9256,1.0785,0.8896,1.1241,2
2013-10-01,RRK,,57089,2485,2353.2547,1.056,0.9375,1.0654,0.8923,1.1207,2
2013-10-01,RRV,,67036,1073,1508.3537,0.7114,0.9223,1.0822,0.8888,1.1251,3
2013-10-01,RTD,,105207,2543,2778.6969,0.9152,0.9424,1.06,0.8933,1.1195,2
2013-10-01,RTE,,84051,2986,2950.0073,1.0122,0.9441,1.0582,0.8936,1.1191,2
2013-10-01,RTF,,65906,3170,2949.3221,1.0748,0.9441,1.0582,0.8936,1.1191,2
2013-10-01,RTG,,79682,2898,2627.9763,1.1027,0.9408,1.0618,0.893,1.1198,2
2013-10-01,RTH,,108227,3181,3356.5134,0.9477,0.9475,1.0545,0.8942,1.1183,2
2013-10-01,RTK,,45609,1666,1770.6137,0.9409,0.9282,1.0756,0.8902,1.1233,2
2013-10-01,RTP,,50784,1718,1808.3924,0.95,0.9289,1.0748,0.8904,1.1231,2
2013-10-01,RTR,,90947,2898,2774.881,1.0444,0.9424,1.0601,0.8933,1.1195,2
2013-10-01,RTX,,54084,1854,1831.8173,1.0121,0.9294,1.0743,0.8905,1.123,2
2013-10-01,RV8,,68462,1820,2229.116,0.8165,0.9358,1.0672,0.892,1.1211,3
2013-10-01,RVJ,,70386,2067,2134.7236,0.9683,0.9344,1.0687,0.8917,1.1215,2
2013-10-01,RVL,,74728,2055,2395.3724,0.8579,0.938,1.0648,0.8924,1.1205,3
2013-10-01,RVR,,56029,1959,2081.3253,0.9412,0.9336,1.0696,0.8915,1.1217,2
2013-10-01,RVV,,103344,3798,3948.8688,0.9618,0.9515,1.0502,0.8949,1.1174,2
2013-10-01,RVW,,49514,1945,1735.6626,1.1206,0.9275,1.0764,0.8901,1.1235,2
2013-10-01,RVY,,35989,1345,1282.5786,1.0487,0.9159,1.0893,0.8871,1.1272,2
2013-10-01,RW3,,99940,1958,1872.7014,1.0455,0.9301,1.0735,0.8907,1.1227,2
2013-10-01,RW6,,132446,4155,3870.0994,1.0736,0.9511,1.0507,0.8948,1.1175,2
2013-10-01,RWA,,89833,3295,3215.3368,1.0248,0.9464,1.0557,0.894,1.1185,2
2013-10-01,RWD,,90623,3585,3321.8001,1.0792,0.9472,1.0548,0.8942,1.1183,2
2013-10-01,RWE,,141226,4469,4199.1703,1.0643,0.953,1.0486,0.8952,1.1171,2
2013-10-01,RWF,,59906,2067,2101.5283,0.9836,0.9339,1.0693,0.8915,1.1216,2
2013-10-01,RWG,,56475,2096,1952.7463,1.0734,0.9315,1.0719,0.891,1.1223,2
2013-10-01,RWH,,60170,2423,2164.5185,1.1194,0.9349,1.0682,0.8918,1.1214,2
2013-10-01,RWJ,,58203,1687,1793.9382,0.9404,0.9286,1.0751,0.8903,1.1232,2
2013-10-01,RWP,,75620,2741,2670.2114,1.0265,0.9413,1.0613,0.8931,1.1197,2
2013-10-01,RWW,,51655,1700,1505.775,1.129,0.9223,1.0822,0.8888,1.1251,1
2013-10-01,RWY,,76965,2300,2253.5892,1.0206,0.9362,1.0668,0.892,1.121,2
2013-10-01,RX1,,127589,4138,4404.138,0.9396,0.9541,1.0474,0.8953,1.1169,2
2013-10-01,RXC,,57015,2738,2542.6229,1.0768,0.9398,1.0628,0.8928,1.1201,2
2013-10-01,RXF,,96128,2943,3038.3041,0.9686,0.9449,1.0573,0.8938,1.1189,2
2013-10-01,RXH,,69039,2359,2422.592,0.9738,0.9384,1.0644,0.8925,1.1205,2
2013-10-01,RXK,,74630,2210,2263.633,0.9763,0.9363,1.0667,0.8921,1.121,2
2013-10-01,RXL,,54500,2427,2074.9683,1.1697,0.9335,1.0697,0.8915,1.1218,1
2013-10-01,RXN,,73951,2270,2227.3851,1.0191,0.9358,1.0672,0.8919,1.1211,2
2013-10-01,RXP,,85599,3148,3012.1923,1.0451,0.9446,1.0576,0.8937,1.1189,2
2013-10-01,RXQ,,50564,1706,1544.3306,1.1047,0.9232,1.0812,0.889,1.1248,2
2013-10-01,RXR,,81839,2657,2372.8908,1.1197,0.9378,1.0651,0.8924,1.1206,2
2013-10-01,RXW,,63301,2510,2355.3868,1.0656,0.9375,1.0653,0.8923,1.1207,2
2013-10-01,RYJ,,103221,2286,2938.9116,0.7778,0.944,1.0583,0.8936,1.1191,3
2013-10-01,RYQ,,94065,3084,2922.2537,1.0553,0.9438,1.0585,0.8936,1.1191,2
2013-10-01,RYR,,72175,2958,2901.2336,1.0196,0.9436,1.0587,0.8935,1.1192,2
2014-01-01,R1F,,19096,930,833.1739,1.1162,0.8964,1.1118,0.8823,1.1334,2
2014-01-01,R1H,,162580,3600,4543.9599,0.7923,0.9548,1.0467,0.8966,1.1153,3
2014-01-01,RA2,,45565,1310,1369.714,0.9564,0.9186,1.0863,0.8889,1.125,2
2014-01-01,RA3,,16827,979,958.0633,1.0219,0.9031,1.1039,0.8844,1.1306,2
2014-01-01,RA4,,24321,926,965.586,0.959,0.9035,1.1035,0.8846,1.1305,2
2014-01-01,RA7,,65116,1572,1678.4667,0.9366,0.9263,1.0777,0.8909,1.1225,2
2014-01-01,RA9,,39067,1596,1717.7217,0.9291,0.9271,1.0768,0.8911,1.1223,2
2014-01-01,RAE,,74451,1870,1870.7785,0.9996,0.9301,1.0735,0.8918,1.1214,2
2014-01-01,RAJ,,49302,2096,2056.8199,1.019,0.9332,1.07,0.8925,1.1205,2
2014-01-01,RAL,,39884,1195,1481.5019,0.8066,0.9216,1.0829,0.8897,1.124,3
2014-01-01,RAP,,29622,811,1021.7771,0.7937,0.9061,1.1005,0.8854,1.1295,3
2014-01-01,RAS,,38871,1000,1131.8283,0.8835,0.9107,1.0953,0.8867,1.1278,3
2014-01-01,RAX,,46930,1303,1404.8343,0.9275,0.9196,1.0852,0.8892,1.1247,2
2014-01-01,RBA,,51894,1590,1631.0344,0.9748,0.9252,1.0789,0.8906,1.1228,2
2014-01-01,RBD,,29142,1066,977.2749,1.0908,0.9041,1.1028,0.8847,1.1303,2
2014-01-01,RBK,,42306,1480,1505.2765,0.9832,0.9222,1.0822,0.8898,1.1238,2
2014-01-01,RBL,,63749,2204,2115.1914,1.042,0.9342,1.069,0.8927,1.1202,2
2014-01-01,RBN,,68011,2157,2075.4218,1.0393,0.9335,1.0697,0.8926,1.1204,2
2014-01-01,RBT,,37012,1433,1241.269,1.1545,0.9146,1.0909,0.8878,1.1264,1
2014-01-01,RBZ,,29870,1337,1508.86,0.8861,0.9223,1.0821,0.8899,1.1238,3
2014-01-01,RC1,,28939,1184,1075.6429,1.1007,0.9084,1.0979,0.886,1.1286,2
2014-01-01,RC3,,29238,662,798.2247,0.8293,0.8942,1.1143,0.8816,1.1343,3
2014-01-01,RC9,,60402,1596,1552.5292,1.028,0.9234,1.0809,0.8901,1.1234,2
2014-01-01,RCB,,76092,3095,3073.4072,1.007,0.9452,1.057,0.8949,1.1174,2
2014-01-01,RCD,,23633,905,918.9274,0.9848,0.9012,1.1062,0.8838,1.1314,2
2014-01-01,RCF,,30386,1023,1104.0942,0.9266,0.9096,1.0965,0.8864,1.1282,2
2014-01-01,RCX,,37547,1561,1550.6815,1.0067,0.9234,1.081,0.8901,1.1234,2
2014-01-01,RD1,,41572,1969,1947.9074,1.0108,0.9314,1.072,0.8921,1.121,2
2014-01-01,RD3,,51095,1522,1597.2055,0.9529,0.9245,1.0798,0.8904,1.1231,2
2014-01-01,RD7,,51330,1475,1466.802,1.0056,0.9213,1.0833,0.8896,1.1241,2
2014-01-01,RD8,,41056,1155,1112.707,1.038,0.9099,1.0961,0.8865,1.1281,2
2014-01-01,RDD,,50461,1973,1773.3785,1.1126,0.9282,1.0756,0.8913,1.1219,2
2014-01-01,RDE,,51348,2237,1951.8417,1.1461,0.9315,1.0719,0.8921,1.121,1
2014-01-01,RDU,,54239,1597,1721.382,0.9277,0.9272,1.0767,0.8911,1.1222,2
2014-01-01,RDZ,,46750,2156,1966.5514,1.0963,0.9318,1.0717,0.8922,1.1209,2
2014-01-01,RE9,,23192,1152,1029.8708,1.1186,0.9065,1.1001,0.8855,1.1294,2
2014-01-01,REF,,66903,2169,2060.717,1.0525,0.9333,1.07,0.8925,1.1204,2
2014-01-01,REM,,41192,2030,1794.6795,1.1311,0.9286,1.0751,0.8914,1.1218,1
2014-01-01,RF4,,80546,3163,3211.9753,0.9848,0.9464,1.0557,0.8952,1.1171,2
2014-01-01,RFF,,42454,1436,1343.3211,1.069,0.9178,1.0872,0.8887,1.1253,2
2014-01-01,RFR,,40763,1496,1347.8529,1.1099,0.9179,1.0871,0.8887,1.1252,2
2014-01-01,RFS,,34742,1342,1242.4166,1.0802,0.9146,1.0908,0.8878,1.1264,2
2014-01-01,RFW,,35003,951,993.8044,0.9569,0.9048,1.102,0.885,1.13,2
2014-01-01,RGN,,50940,1769,1745.2915,1.0136,0.9277,1.0762,0.8912,1.1221,2
2014-01-01,RGP,,33688,1445,1564.8432,0.9234,0.9237,1.0806,0.8902,1.1233,2
2014-01-01,RGQ,,47445,1787,1709.8834,1.0451,0.9269,1.077,0.891,1.1223,2
2014-01-01,RGR,,32718,1275,1420.4342,0.8976,0.92,1.0847,0.8893,1.1245,2
2014-01-01,RGT,,71017,2069,2416.9491,0.856,0.9383,1.0645,0.8936,1.1191,3
2014-01-01,RH8,,59392,1778,2001.5238,0.8883,0.9323,1.071,0.8923,1.1207,3
2014-01-01,RHM,,90207,2853,2894.6535,0.9856,0.9435,1.0588,0.8946,1.1178,2
2014-01-01,RHQ,,107529,3531,3996.8994,0.8834,0.9518,1.0498,0.8961,1.1159,3
2014-01-01,RHU,,86081,3077,2947.1323,1.0441,0.944,1.0582,0.8947,1.1177,2
2014-01-01,RHW,,62694,2133,1999.4684,1.0668,0.9323,1.0711,0.8923,1.1207,2
2014-01-01,RJ1,,84473,1363,1742.2119,0.7823,0.9276,1.0763,0.8912,1.1221,3
2014-01-01,RJ2,,82163,2375,2274.3077,1.0443,0.9365,1.0665,0.8932,1.1196,2
2014-01-01,RJ6,,44812,1208,1327.3255,0.9101,0.9173,1.0878,0.8886,1.1254,2
2014-01-01,RJ7,,80233,1828,2268.108,0.806,0.9364,1.0666,0.8932,1.1196,3
2014-01-01,RJC,,33894,1170,1113.7559,1.0505,0.91,1.0961,0.8865,1.128,2
2014-01-01,RJD,,30372,893,979.0536,0.9121,0.9041,1.1028,0.8848,1.1303,2
2014-01-01,RJE,,100351,3357,3209.8537,1.0458,0.9463,1.0558,0.8952,1.1171,2
2014-01-01,RJF,,41074,1336,1329.1012,1.0052,0.9174,1.0877,0.8886,1.1254,2
2014-01-01,RJL,,57605,2234,2048.4942,1.0906,0.9331,1.0702,0.8925,1.1205,2
2014-01-01,RJN,,23774,1043,1012.0872,1.0305,0.9057,1.101,0.8852,1.1297,2
2014-01-01,RJR,,47087,1446,1329.2064,1.0879,0.9174,1.0877,0.8886,1.1254,2
2014-01-01,RJZ,,113656,2982,3248.8715,0.9179,0.9467,1.0554,0.8952,1.117,2
2014-01-01,RK5,,50932,1841,1772.6644,1.0385,0.9282,1.0756,0.8913,1.1219,2
2014-01-01,RK9,,70844,2366,2496.4491,0.9477,0.9393,1.0634,0.8938,1.1188,2
2014-01-01,RKB,,83567,2691,2727.1992,0.9867,0.9419,1.0606,0.8943,1.1182,2
2014-01-01,RKE,,34885,539,861.161,0.6259,0.898,1.1098,0.8828,1.1327,3
2014-01-01,RL4,,59774,2203,2161.3407,1.0193,0.9348,1.0683,0.8928,1.12,2
2014-01-01,RLN,,60498,2073,1995.4523,1.0389,0.9322,1.0711,0.8923,1.1207,2
2014-01-01,RLQ,,27570,1020,885.7373,1.1516,0.8994,1.1082,0.8833,1.1322,1
2014-01-01,RLT,,24481,1035,957.5423,1.0809,0.9031,1.1039,0.8844,1.1307,2
2014-01-01,RM1,,87467,3154,3190.2401,0.9886,0.9462,1.0559,0.8951,1.1172,2
2014-01-01,RM2,,59513,1755,1795.0155,0.9777,0.9286,1.0751,0.8914,1.1218,2
2014-01-01,RM3,,42717,1503,1658.678,0.9061,0.9258,1.0782,0.8908,1.1226,2
2014-01-01,RMC,,62593,1757,1676.1447,1.0482,0.9262,1.0778,0.8908,1.1225,2
2014-01-01,RMP,,35257,1412,1276.5025,1.1061,0.9157,1.0895,0.8881,1.126,2
2014-01-01,RN3,,61327,1731,1795.318,0.9642,0.9287,1.0751,0.8914,1.1218,2
2014-01-01,RN5,,61296,1885,1823.6258,1.0337,0.9292,1.0745,0.8916,1.1216,2
2014-01-01,RN7,,52971,1471,1544.3045,0.9525,0.9232,1.0812,0.8901,1.1235,2
2014-01-01,RNA,,65947,2362,2090.1863,1.13,0.9338,1.0695,0.8926,1.1203,1
2014-01-01,RNL,,44560,1718,1663.7131,1.0326,0.9259,1.0781,0.8908,1.1226,2
2014-01-01,RNQ,,44090,1480,1393.537,1.062,0.9193,1.0856,0.8891,1.1248,2
2014-01-01,RNS,,57601,1819,1611.3344,1.1289,0.9248,1.0794,0.8905,1.123,1
2014-01-01,RNZ,,34606,1105,1044.0744,1.0584,0.9071,1.0994,0.8856,1.1291,2
2014-01-01,RP5,,74744,2807,2600.9518,1.0792,0.9405,1.0621,0.894,1.1185,2
2014-01-01,RPA,,52321,1604,1516.4787,1.0577,0.9225,1.0819,0.8899,1.1237,2
2014-01-01,RQ6,,47043,1999,1861.9427,1.0736,0.9299,1.0737,0.8917,1.1214,2
2014-01-01,RQ8,,50955,1690,1564.755,1.08,0.9237,1.0806,0.8902,1.1233,2
2014-01-01,RQM,,44922,583,703.7031,0.8285,0.8875,1.1221,0.8794,1.1372,3
2014-01-01,RQQ,,19946,677,703.3611,0.9625,0.8875,1.1221,0.8794,1.1372,2
2014-01-01,RQW,,38359,1407,1404.3412,1.0019,0.9196,1.0852,0.8891,1.1247,2
